country,crm_id,customer_name,segment_name,segment_code,tier,product_level1,product_level2,product_code,service_level,charge_code,charge_currency,computation_method,ecp_usd,esp_usd,FY23_fee_in_usd,FY23_volume,FY24_fee_in_usd,FY24_volume,Cash_revenue_bin,CIB_revenue_bin,avg_cp_at_country,avg_cp_at_cash_bin,avg_cp_at_cib_rev_bin,avg_cp_at_seg,avg_cp_at_tier,avg_cp_at_wa_volume
AU,CRM001519,Customer_1519,Middle Market,300,Platinum,Payments,CASH,CAPPAYCASELTB4,ELT,CHG1519,JPY,Fixed flat,0.7473,0.7599,479.02,641,8868.21,11867,200K-600K,0-100K,0.4671,0.6343,0.8946,0.7644,0.4955,0.4681
DE,CRM001520,Customer_1520,Global Corporates,500,Silver,Collections,CO,CAPCOLCOSTDB1,TDB,CHG1520,JPY,Fixed flat,0.8434,0.8585,40570.91,48104,2063.8,2447,>2M,>5M,0.5434,0.6654,0.5526,0.6721,0.7187,0.6359
JP,CRM001521,Customer_1521,Banks,600,Platinum,Collections,CASH,CAPCOLCASSTDB1,STD,CHG1521,SGD,Fixed flat,0.3647,0.3653,6787.43,18611,8384.82,22991,0-10K,>5M,0.7375,0.5707,0.5526,0.5304,0.4955,0.5016
JP,CRM001522,Customer_1522,Banks,600,Platinum,Collections,CO,CAPCOLCOSTDB1,TDB,CHG1522,SGD,Fixed flat,-4.1859,-4.1968,-29874.77,7137,-259.53,62,0-10K,0-100K,0.7375,0.6343,0.8946,0.5304,0.4955,0.7282
DE,CRM001523,Customer_1523,Global Corporates,500,Platinum,Clearing,CASH,CAPCLECASSTDB1,STD,CHG1523,USD,flat absolute,1.4008,1.4133,2972.5,2122,920.33,657,600K-2M,100K-500K,0.5434,0.3234,0.684,0.6721,0.4955,0.381
JP,CRM001524,Customer_1524,Traders & Buyers,460,Portfolio,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG1524,USD,Fixed flat,0.8636,0.8636,609.7,706,872.24,1010,600K-2M,500K-2M,0.7375,0.5707,0.5063,0.8296,0.6108,0.3793
JP,CRM001525,Customer_1525,Traders & Buyers,460,Silver,Payments,BT,CAPPAYBTPRMB2,RMB,CHG1525,SGD,flat absolute,1.2079,1.1992,2059.47,1705,1395.12,1155,10K-200K,500K-2M,0.7375,0.7955,0.8946,0.8296,0.7187,0.3657
JP,CRM001526,Customer_1526,Banks,600,Silver,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG1526,SGD,flat absolute,0.6027,0.6085,9198.41,15262,3513.14,5829,>2M,500K-2M,0.7375,0.5707,0.5063,0.5304,0.7187,0.3754
AU,CRM001527,Customer_1527,Middle Market,300,Portfolio,Collections,CASH,CAPCOLCASSTDB1,STD,CHG1527,JPY,flat absolute,0.5814,0.5921,29276.98,50356,3176.77,5464,10K-200K,500K-2M,0.4671,0.6343,0.5526,0.7644,0.6108,0.4179
AU,CRM001528,Customer_1528,Middle Market,300,Platinum,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG1528,EUR,Fixed flat,0.4773,0.4697,14403.48,30177,3016.54,6320,10K-200K,>5M,0.4671,0.3234,0.6061,0.7644,0.4955,0.6244
JP,CRM001529,Customer_1529,Traders & Buyers,460,Portfolio,Payments,BT,CAPPAYBTSTDB1,TDB,CHG1529,JPY,Fixed flat,0.5628,0.5646,805.37,1431,4720.2,8387,200K-600K,>5M,0.7375,0.7955,0.6061,0.8296,0.6108,0.4028
DE,CRM001530,Customer_1530,Global Corporates,500,Silver,Clearing,CASH,CAPCLECASSTDB1,STD,CHG1530,EUR,Fixed flat,1.4651,1.4921,813.13,555,1409.43,962,10K-200K,0-100K,0.5434,0.5707,0.5526,0.6721,0.7187,0.6787
AU,CRM001531,Customer_1531,Middle Market,300,Portfolio,Clearing,Clearing,CAPCLECLESTDB1,STD,CHG1531,USD,Fixed flat,1.5478,1.5725,5699.0,3682,1023.1,661,200K-600K,0-100K,0.4671,0.5707,0.684,0.7644,0.6108,0.3773
JP,CRM001532,Customer_1532,Traders & Buyers,460,Portfolio,Payments,CO,CAPPAYCOSTDB1,TDB,CHG1532,EUR,flat absolute,0.5982,0.593,125.62,210,3793.19,6341,10K-200K,0-100K,0.7375,0.3234,0.5526,0.8296,0.6108,0.3601
DE,CRM001533,Customer_1533,Global Corporates,500,Platinum,Payments,Pay,CAPPAYPAYSTDB1,STD,CHG1533,USD,flat absolute,0.7673,0.7608,3713.73,4840,1155.55,1506,600K-2M,>5M,0.5434,0.7955,0.6061,0.6721,0.4955,0.7612
JP,CRM001534,Customer_1534,Banks,600,Portfolio,Payments,CASH,CAPPAYCASSTDB1,STD,CHG1534,SGD,Fixed flat,1.5736,1.575,3757.76,2388,634.16,403,10K-200K,100K-500K,0.7375,0.5707,0.5526,0.5304,0.6108,0.5876
DE,CRM001535,Customer_1535,Global Corporates,500,Portfolio,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG1535,JPY,flat absolute,0.4537,0.4478,671.93,1481,6435.28,14184,600K-2M,0-100K,0.5434,0.5707,0.6061,0.6721,0.6108,0.8363
JP,CRM001536,Customer_1536,Banks,600,Portfolio,Collections,CO,CAPCOLCOPRMB2,RMB,CHG1536,EUR,flat absolute,0.3925,0.3891,106.76,272,10075.87,25671,0-10K,2M-5M,0.7375,0.3234,0.5526,0.5304,0.6108,0.5523
JP,CRM001537,Customer_1537,Traders & Buyers,460,Portfolio,Clearing,CASH,CAPCLECASSTDB1,STD,CHG1537,USD,Fixed flat,0.5549,0.5461,3573.56,6440,17872.77,32209,200K-600K,500K-2M,0.7375,0.7955,0.8946,0.8296,0.6108,0.5095
DE,CRM001538,Customer_1538,Global Corporates,500,Silver,Clearing,Clearing,CAPCLECLESTDB1,STD,CHG1538,USD,flat absolute,0.8618,0.8628,1154.81,1340,4076.31,4730,200K-600K,>5M,0.5434,0.6654,0.6061,0.6721,0.7187,0.8251
JP,CRM001539,Customer_1539,Traders & Buyers,460,Portfolio,Clearing,Clearing,CAPCLECLEELTB4,ELT,CHG1539,JPY,flat absolute,1.2493,1.2455,643.39,515,10925.13,8745,600K-2M,0-100K,0.7375,0.6654,0.684,0.8296,0.6108,0.4985
JP,CRM001540,Customer_1540,Banks,600,Silver,Clearing,Clearing,CAPCLECLEPRMB2,PRM,CHG1540,USD,Fixed flat,0.677,0.6719,27.08,40,16776.06,24780,0-10K,2M-5M,0.7375,0.6654,0.5063,0.5304,0.7187,0.499
AU,CRM001541,Customer_1541,Middle Market,300,Silver,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG1541,SGD,Fixed flat,0.7823,0.774,2237.38,2860,1160.15,1483,>2M,500K-2M,0.4671,0.6654,0.684,0.7644,0.7187,0.4478
AU,CRM001542,Customer_1542,Middle Market,300,Silver,Clearing,CASH,CAPCLECASSTDB1,STD,CHG1542,EUR,Fixed flat,0.6323,0.6358,26902.47,42547,10900.22,17239,600K-2M,500K-2M,0.4671,0.5707,0.5063,0.7644,0.7187,0.7834
JP,CRM001543,Customer_1543,Banks,600,Gold,Clearing,Clearing,CAPCLECLEPRMB2,PRM,CHG1543,USD,flat absolute,0.6943,0.686,25010.07,36022,3716.59,5353,600K-2M,0-100K,0.7375,0.5707,0.6061,0.5304,0.3883,0.5259
AU,CRM001544,Customer_1544,Middle Market,300,Silver,Liquidity,CASH,CAPLIQCASELTB4,ELT,CHG1544,JPY,flat absolute,0.7472,0.7504,1121.55,1501,9776.36,13084,10K-200K,0-100K,0.4671,0.6343,0.684,0.7644,0.7187,0.3909
AU,CRM001545,Customer_1545,Middle Market,300,Gold,Liquidity,CASH,CAPLIQCASVIPB3,VIP,CHG1545,SGD,flat absolute,0.59,0.579,712.13,1207,2787.16,4724,10K-200K,0-100K,0.4671,0.6654,0.6061,0.7644,0.3883,0.5563
DE,CRM001546,Customer_1546,Global Corporates,500,Silver,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG1546,JPY,flat absolute,0.3853,0.3781,2319.89,6021,8612.61,22353,200K-600K,500K-2M,0.5434,0.3234,0.8946,0.6721,0.7187,0.5083
DE,CRM001547,Customer_1547,Global Corporates,500,Portfolio,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG1547,SGD,flat absolute,0.5697,0.5623,379.42,666,2835.97,4978,>2M,500K-2M,0.5434,0.7955,0.5526,0.6721,0.6108,0.5498
AU,CRM001548,Customer_1548,Middle Market,300,Platinum,Clearing,CASH,CAPCLECASPRMB2,PRM,CHG1548,JPY,flat absolute,2.0212,2.0292,9473.36,4687,919.65,455,0-10K,0-100K,0.4671,0.3234,0.6061,0.7644,0.4955,0.5173
DE,CRM001549,Customer_1549,Global Corporates,500,Silver,Clearing,Clearing,CAPCLECLEELTB4,ELT,CHG1549,EUR,flat absolute,1.0352,1.0445,9737.09,9406,28775.45,27797,>2M,>5M,0.5434,0.7955,0.6061,0.6721,0.7187,0.8341
JP,CRM001550,Customer_1550,Banks,600,Portfolio,Payments,ACH,CAPPAYACHSTDB1,STD,CHG1550,JPY,flat absolute,0.983,0.9666,18457.79,18777,949.58,966,>2M,100K-500K,0.7375,0.7955,0.5526,0.5304,0.6108,0.5255
DE,CRM001551,Customer_1551,Global Corporates,500,Gold,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG1551,JPY,Fixed flat,0.352,0.3553,902.88,2565,7406.78,21042,200K-600K,0-100K,0.5434,0.6654,0.684,0.6721,0.3883,0.7588
DE,CRM001552,Customer_1552,Global Corporates,500,Platinum,Payments,BT,CAPPAYBTPRMB2,RMB,CHG1552,USD,Fixed flat,0.5858,0.5883,1286.42,2196,1879.25,3208,10K-200K,100K-500K,0.5434,0.6654,0.684,0.6721,0.4955,0.5737
DE,CRM001553,Customer_1553,Global Corporates,500,Platinum,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG1553,EUR,flat absolute,0.3168,0.3138,252.81,798,5984.35,18890,200K-600K,500K-2M,0.5434,0.6654,0.5526,0.6721,0.4955,0.5581
JP,CRM001554,Customer_1554,Traders & Buyers,460,Portfolio,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG1554,EUR,Fixed flat,0.4626,0.4536,398.76,862,8248.16,17830,600K-2M,0-100K,0.7375,0.5707,0.6061,0.8296,0.6108,0.5469
JP,CRM001555,Customer_1555,Banks,600,Portfolio,Collections,CO,CAPCOLCOPRMB2,RMB,CHG1555,EUR,flat absolute,0.5126,0.5207,1087.74,2122,3407.76,6648,>2M,0-100K,0.7375,0.7955,0.5063,0.5304,0.6108,0.8168
AU,CRM001556,Customer_1556,Middle Market,300,Portfolio,Liquidity,CASH,CAPLIQCASVIPB3,VIP,CHG1556,JPY,Fixed flat,0.6261,0.6362,3238.19,5172,4645.66,7420,600K-2M,2M-5M,0.4671,0.6343,0.8946,0.7644,0.6108,0.5229
AU,CRM001557,Customer_1557,Middle Market,300,Gold,Payments,BT,CAPPAYBTSTDB1,TDB,CHG1557,EUR,Fixed flat,0.4631,0.4708,5434.48,11735,3046.73,6579,600K-2M,500K-2M,0.4671,0.6654,0.5063,0.7644,0.3883,0.4811
JP,CRM001558,Customer_1558,Traders & Buyers,460,Portfolio,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG1558,USD,Fixed flat,2.6388,2.6272,2356.45,893,572.62,217,0-10K,100K-500K,0.7375,0.3234,0.6061,0.8296,0.6108,0.5164
DE,CRM001559,Customer_1559,Global Corporates,500,Silver,Payments,BT,CAPPAYBTSTDB1,TDB,CHG1559,USD,flat absolute,0.7162,0.7081,20034.98,27974,3076.8,4296,200K-600K,>5M,0.5434,0.5707,0.8946,0.6721,0.7187,0.7169
JP,CRM001560,Customer_1560,Banks,600,Silver,Clearing,Clearing,CAPCLECLESTDB1,STD,CHG1560,SGD,flat absolute,1.532,1.5186,3039.49,1984,1168.92,763,200K-600K,100K-500K,0.7375,0.7955,0.5063,0.5304,0.7187,0.4794
JP,CRM001561,Customer_1561,Banks,600,Portfolio,Collections,CASH,CAPCOLCASSTDB1,STD,CHG1561,JPY,flat absolute,0.5743,0.5815,1657.43,2886,2656.71,4626,>2M,0-100K,0.7375,0.5707,0.5526,0.5304,0.6108,0.6266
AU,CRM001562,Customer_1562,Middle Market,300,Platinum,Payments,CASH,CAPPAYCASPRMB2,PRM,CHG1562,USD,flat absolute,1.2383,1.2381,1202.39,971,910.15,735,200K-600K,2M-5M,0.4671,0.6343,0.8946,0.7644,0.4955,0.6455
JP,CRM001563,Customer_1563,Traders & Buyers,460,Platinum,Clearing,CASH,CAPCLECASPRMB2,PRM,CHG1563,EUR,Fixed flat,1.7408,1.7073,135.78,78,1206.37,693,>2M,500K-2M,0.7375,0.6343,0.8946,0.8296,0.4955,0.7073
JP,CRM001564,Customer_1564,Traders & Buyers,460,Silver,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG1564,EUR,Fixed flat,0.4807,0.4849,5396.34,11226,16553.87,34437,>2M,0-100K,0.7375,0.6343,0.5526,0.8296,0.7187,0.3817
JP,CRM001565,Customer_1565,Traders & Buyers,460,Portfolio,Payments,Pay,CAPPAYPAYSTDB1,STD,CHG1565,USD,flat absolute,0.4998,0.4919,4499.2,9002,8132.75,16272,0-10K,2M-5M,0.7375,0.6343,0.5063,0.8296,0.6108,0.4334
JP,CRM001566,Customer_1566,Traders & Buyers,460,Gold,Collections,CO,CAPCOLCOSTDB1,TDB,CHG1566,SGD,flat absolute,0.6038,0.5987,1179.83,1954,2185.15,3619,200K-600K,>5M,0.7375,0.5707,0.6061,0.8296,0.3883,0.3733
JP,CRM001567,Customer_1567,Banks,600,Gold,Collections,CASH,CAPCOLCASPRMB2,PRM,CHG1567,SGD,flat absolute,0.5824,0.5797,1919.59,3296,2746.02,4715,0-10K,500K-2M,0.7375,0.3234,0.8946,0.5304,0.3883,0.4972
DE,CRM001568,Customer_1568,Global Corporates,500,Platinum,Clearing,CASH,CAPCLECASVIPB3,VIP,CHG1568,USD,Fixed flat,1.1602,1.177,7498.37,6463,2985.19,2573,10K-200K,>5M,0.5434,0.3234,0.8946,0.6721,0.4955,0.8344
AU,CRM001569,Customer_1569,Middle Market,300,Platinum,Collections,CASH,CAPCOLCASPRMB2,PRM,CHG1569,EUR,flat absolute,0.5638,0.5687,161.25,286,4558.32,8085,0-10K,100K-500K,0.4671,0.6343,0.6061,0.7644,0.4955,0.5084
JP,CRM001570,Customer_1570,Banks,600,Portfolio,Clearing,Clearing,CAPCLECLESTDB1,STD,CHG1570,SGD,Fixed flat,1.0213,1.0321,1376.71,1348,1443.1,1413,>2M,2M-5M,0.7375,0.3234,0.684,0.5304,0.6108,0.4065
JP,CRM001571,Customer_1571,Traders & Buyers,460,Silver,Collections,CO,CAPCOLCOELTB4,LTB,CHG1571,JPY,Fixed flat,0.5753,0.571,5644.84,9812,8419.52,14635,>2M,>5M,0.7375,0.6343,0.5526,0.8296,0.7187,0.8306
JP,CRM001572,Customer_1572,Traders & Buyers,460,Silver,Payments,ACH,CAPPAYACHSTDB1,STD,CHG1572,EUR,flat absolute,0.882,0.8888,400.43,454,2252.63,2554,10K-200K,500K-2M,0.7375,0.5707,0.5526,0.8296,0.7187,0.6278
AU,CRM001573,Customer_1573,Middle Market,300,Gold,Payments,CO,CAPPAYCOELTB4,LTB,CHG1573,JPY,Fixed flat,0.6496,0.6421,3007.65,4630,1313.49,2022,200K-600K,2M-5M,0.4671,0.6654,0.8946,0.7644,0.3883,0.6901
DE,CRM001574,Customer_1574,Global Corporates,500,Silver,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG1574,USD,flat absolute,0.7032,0.6902,273.54,389,2639.11,3753,10K-200K,500K-2M,0.5434,0.5707,0.8946,0.6721,0.7187,0.5817
DE,CRM001575,Customer_1575,Global Corporates,500,Silver,Collections,CASH,CAPCOLCASSTDB1,STD,CHG1575,EUR,flat absolute,0.941,0.9456,5646.0,6000,1497.13,1591,0-10K,500K-2M,0.5434,0.3234,0.8946,0.6721,0.7187,0.416
DE,CRM001576,Customer_1576,Global Corporates,500,Platinum,Payments,CO,CAPPAYCOVIPB3,IPB,CHG1576,EUR,Fixed flat,0.5094,0.517,1439.05,2825,2938.22,5768,0-10K,>5M,0.5434,0.7955,0.5063,0.6721,0.4955,0.3774
JP,CRM001577,Customer_1577,Traders & Buyers,460,Portfolio,Clearing,CASH,CAPCLECASSTDB1,STD,CHG1577,SGD,Fixed flat,1.122,1.1361,296.21,264,1924.23,1715,600K-2M,0-100K,0.7375,0.5707,0.5063,0.8296,0.6108,0.7717
JP,CRM001578,Customer_1578,Banks,600,Silver,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG1578,SGD,flat absolute,0.5673,0.5616,9703.1,17104,3979.61,7015,200K-600K,2M-5M,0.7375,0.5707,0.5063,0.5304,0.7187,0.6702
JP,CRM001579,Customer_1579,Banks,600,Gold,Collections,CASH,CAPCOLCASVIPB3,VIP,CHG1579,EUR,Fixed flat,0.514,0.5087,508.86,990,10268.69,19978,600K-2M,100K-500K,0.7375,0.5707,0.8946,0.5304,0.3883,0.6892
DE,CRM001580,Customer_1580,Global Corporates,500,Gold,Payments,ACH,CAPPAYACHSTDB1,STD,CHG1580,USD,flat absolute,0.7434,0.7524,657.17,884,988.72,1330,0-10K,100K-500K,0.5434,0.3234,0.5063,0.6721,0.3883,0.7594
AU,CRM001581,Customer_1581,Middle Market,300,Gold,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG1581,EUR,flat absolute,0.4521,0.4564,1820.61,4027,1370.77,3032,600K-2M,>5M,0.4671,0.5707,0.5526,0.7644,0.3883,0.7859
DE,CRM001582,Customer_1582,Global Corporates,500,Portfolio,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG1582,USD,Fixed flat,0.4365,0.4329,7287.8,16696,3031.49,6945,>2M,0-100K,0.5434,0.6654,0.8946,0.6721,0.6108,0.7707
DE,CRM001583,Customer_1583,Global Corporates,500,Portfolio,Collections,CO,CAPCOLCOSTDB1,TDB,CHG1583,SGD,flat absolute,0.7578,0.766,491.81,649,1498.17,1977,200K-600K,2M-5M,0.5434,0.3234,0.684,0.6721,0.6108,0.753
AU,CRM001584,Customer_1584,Middle Market,300,Portfolio,Clearing,CASH,CAPCLECASSTDB1,STD,CHG1584,USD,Fixed flat,0.6865,0.6952,2244.17,3269,4787.65,6974,10K-200K,100K-500K,0.4671,0.6654,0.684,0.7644,0.6108,0.5905
DE,CRM001585,Customer_1585,Global Corporates,500,Silver,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG1585,JPY,flat absolute,0.5755,0.5799,3263.66,5671,4559.69,7923,0-10K,>5M,0.5434,0.7955,0.5526,0.6721,0.7187,0.8137
AU,CRM001586,Customer_1586,Middle Market,300,Portfolio,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG1586,USD,Fixed flat,0.4387,0.4427,3698.24,8430,7278.03,16590,10K-200K,500K-2M,0.4671,0.5707,0.684,0.7644,0.6108,0.4735
AU,CRM001587,Customer_1587,Middle Market,300,Gold,Liquidity,CASH,CAPLIQCASVIPB3,VIP,CHG1587,JPY,Fixed flat,0.8201,0.8079,3185.27,3884,1277.72,1558,600K-2M,0-100K,0.4671,0.3234,0.5526,0.7644,0.3883,0.7622
JP,CRM001588,Customer_1588,Banks,600,Silver,Clearing,CASH,CAPCLECASELTB4,ELT,CHG1588,JPY,Fixed flat,2.4327,2.3942,4179.38,1718,2364.58,972,10K-200K,2M-5M,0.7375,0.6654,0.8946,0.5304,0.7187,0.3839
AU,CRM001589,Customer_1589,Middle Market,300,Platinum,Collections,CASH,CAPCOLCASPRMB2,PRM,CHG1589,USD,flat absolute,0.8014,0.7857,690.01,861,1896.91,2367,600K-2M,2M-5M,0.4671,0.7955,0.6061,0.7644,0.4955,0.3951
DE,CRM001590,Customer_1590,Global Corporates,500,Gold,Payments,OTT,CAPPAYOTTPRMB2,PRM,CHG1590,EUR,flat absolute,1.0623,1.0811,3603.32,3392,997.5,939,0-10K,2M-5M,0.5434,0.7955,0.684,0.6721,0.3883,0.6752
AU,CRM001591,Customer_1591,Middle Market,300,Portfolio,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG1591,SGD,Fixed flat,0.4281,0.4208,255.15,596,3435.07,8024,200K-600K,0-100K,0.4671,0.5707,0.5063,0.7644,0.6108,0.5473
DE,CRM001592,Customer_1592,Global Corporates,500,Silver,Clearing,Clearing,CAPCLECLEPRMB2,PRM,CHG1592,JPY,flat absolute,2.0146,2.0056,74.54,37,1440.44,715,>2M,100K-500K,0.5434,0.3234,0.5063,0.6721,0.7187,0.3582
AU,CRM001593,Customer_1593,Middle Market,300,Platinum,Payments,Pay,CAPPAYPAYPRMB2,PRM,CHG1593,USD,Fixed flat,0.3695,0.3671,2119.82,5737,35263.97,95437,200K-600K,>5M,0.4671,0.3234,0.5526,0.7644,0.4955,0.3792
JP,CRM001594,Customer_1594,Banks,600,Platinum,Payments,OTT,CAPPAYOTTPRMB2,PRM,CHG1594,USD,flat absolute,0.4338,0.429,5017.33,11566,9692.39,22343,600K-2M,100K-500K,0.7375,0.3234,0.6061,0.5304,0.4955,0.5436
DE,CRM001595,Customer_1595,Global Corporates,500,Portfolio,Clearing,CASH,CAPCLECASVIPB3,VIP,CHG1595,SGD,flat absolute,1.1335,1.1243,97.48,86,4199.62,3705,0-10K,0-100K,0.5434,0.5707,0.684,0.6721,0.6108,0.5972
DE,CRM001596,Customer_1596,Global Corporates,500,Platinum,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG1596,SGD,Fixed flat,0.4104,0.4042,268.81,655,5032.74,12263,>2M,100K-500K,0.5434,0.6343,0.684,0.6721,0.4955,0.4484
DE,CRM001597,Customer_1597,Global Corporates,500,Gold,Clearing,CASH,CAPCLECASPRMB2,PRM,CHG1597,JPY,flat absolute,2.2431,2.2563,16924.19,7545,825.46,368,0-10K,>5M,0.5434,0.7955,0.5063,0.6721,0.3883,0.6102
AU,CRM001598,Customer_1598,Middle Market,300,Silver,Collections,CO,CAPCOLCOSTDB1,TDB,CHG1598,JPY,flat absolute,0.3756,0.3746,24514.29,65267,46793.0,124582,0-10K,100K-500K,0.4671,0.5707,0.6061,0.7644,0.7187,0.6996
JP,CRM001599,Customer_1599,Banks,600,Platinum,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG1599,SGD,Fixed flat,0.5778,0.57,1776.74,3075,920.44,1593,600K-2M,2M-5M,0.7375,0.3234,0.6061,0.5304,0.4955,0.8052
JP,CRM001600,Customer_1600,Banks,600,Portfolio,Collections,CASH,CAPCOLCASSTDB1,STD,CHG1600,JPY,Fixed flat,0.6345,0.6415,634.5,1000,1951.09,3075,10K-200K,500K-2M,0.7375,0.6654,0.684,0.5304,0.6108,0.7074
JP,CRM001601,Customer_1601,Banks,600,Portfolio,Liquidity,CASH,CAPLIQCASVIPB3,VIP,CHG1601,JPY,Fixed flat,2.5627,2.5543,5804.52,2265,691.93,270,>2M,100K-500K,0.7375,0.7955,0.6061,0.5304,0.6108,0.4887
JP,CRM001602,Customer_1602,Banks,600,Portfolio,Payments,CO,CAPPAYCOVIPB3,IPB,CHG1602,SGD,Fixed flat,0.5206,0.515,12203.91,23442,3744.16,7192,200K-600K,500K-2M,0.7375,0.6343,0.8946,0.5304,0.6108,0.7144
AU,CRM001603,Customer_1603,Middle Market,300,Gold,Collections,CO,CAPCOLCOELTB4,LTB,CHG1603,SGD,Fixed flat,0.9759,0.9808,1103.74,1131,754.37,773,200K-600K,0-100K,0.4671,0.6343,0.5063,0.7644,0.3883,0.3868
DE,CRM001604,Customer_1604,Global Corporates,500,Platinum,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG1604,SGD,flat absolute,0.4513,0.4561,405.27,898,1894.11,4197,0-10K,100K-500K,0.5434,0.7955,0.684,0.6721,0.4955,0.4796
JP,CRM001605,Customer_1605,Traders & Buyers,460,Gold,Collections,CASH,CAPCOLCASSTDB1,STD,CHG1605,USD,flat absolute,0.7617,0.7592,1100.66,1445,1294.13,1699,>2M,2M-5M,0.7375,0.6343,0.684,0.8296,0.3883,0.6873
JP,CRM001606,Customer_1606,Banks,600,Portfolio,Collections,CO,CAPCOLCOSTDB1,TDB,CHG1606,EUR,Fixed flat,1.0542,1.0418,751.64,713,848.63,805,600K-2M,500K-2M,0.7375,0.6343,0.8946,0.5304,0.6108,0.6895
JP,CRM001607,Customer_1607,Traders & Buyers,460,Portfolio,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG1607,SGD,flat absolute,0.9814,0.9746,3516.36,3583,1158.05,1180,10K-200K,100K-500K,0.7375,0.5707,0.684,0.8296,0.6108,0.4391
AU,CRM001608,Customer_1608,Middle Market,300,Silver,Clearing,CASH,CAPCLECASSTDB1,STD,CHG1608,USD,Fixed flat,0.8579,0.8601,29252.67,34098,4284.35,4994,600K-2M,0-100K,0.4671,0.3234,0.5526,0.7644,0.7187,0.3921
AU,CRM001609,Customer_1609,Middle Market,300,Platinum,Payments,Pay,CAPPAYPAYSTDB1,STD,CHG1609,SGD,flat absolute,1.1577,1.1725,5602.11,4839,700.41,605,600K-2M,100K-500K,0.4671,0.3234,0.5063,0.7644,0.4955,0.4346
JP,CRM001610,Customer_1610,Traders & Buyers,460,Platinum,Clearing,Clearing,CAPCLECLESTDB1,STD,CHG1610,JPY,flat absolute,1.1306,1.1459,2307.55,2041,1442.65,1276,0-10K,0-100K,0.7375,0.6654,0.5063,0.8296,0.4955,0.536
DE,CRM001611,Customer_1611,Global Corporates,500,Portfolio,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG1611,USD,flat absolute,0.4025,0.4014,774.41,1924,3708.64,9214,10K-200K,500K-2M,0.5434,0.3234,0.8946,0.6721,0.6108,0.3778
JP,CRM001612,Customer_1612,Traders & Buyers,460,Silver,Collections,CASH,CAPCOLCASSTDB1,STD,CHG1612,JPY,flat absolute,0.3976,0.4039,113.32,285,55334.79,139172,>2M,100K-500K,0.7375,0.6343,0.684,0.8296,0.7187,0.3614
AU,CRM001613,Customer_1613,Middle Market,300,Platinum,Payments,Pay,CAPPAYPAYPRMB2,PRM,CHG1613,SGD,Fixed flat,0.5718,0.5798,6410.45,11211,4062.64,7105,0-10K,2M-5M,0.4671,0.5707,0.5526,0.7644,0.4955,0.5826
JP,CRM001614,Customer_1614,Traders & Buyers,460,Silver,Collections,CASH,CAPCOLCASPRMB2,PRM,CHG1614,JPY,Fixed flat,1.515,1.5277,4017.78,2652,1527.12,1008,10K-200K,100K-500K,0.7375,0.3234,0.684,0.8296,0.7187,0.6666
JP,CRM001615,Customer_1615,Banks,600,Portfolio,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG1615,EUR,Fixed flat,0.6859,0.6962,1559.05,2273,1493.2,2177,10K-200K,0-100K,0.7375,0.5707,0.8946,0.5304,0.6108,0.3556
JP,CRM001616,Customer_1616,Banks,600,Portfolio,Payments,Pay,CAPPAYPAYPRMB2,PRM,CHG1616,EUR,flat absolute,0.7171,0.7087,257073.9,358491,2728.57,3805,200K-600K,100K-500K,0.7375,0.3234,0.684,0.5304,0.6108,0.8363
DE,CRM001617,Customer_1617,Global Corporates,500,Platinum,Collections,CO,CAPCOLCOSTDB1,TDB,CHG1617,JPY,Fixed flat,0.6772,0.6852,3159.82,4666,1511.51,2232,>2M,0-100K,0.5434,0.6654,0.5526,0.6721,0.4955,0.6477
JP,CRM001618,Customer_1618,Traders & Buyers,460,Portfolio,Collections,CO,CAPCOLCOVIPB3,IPB,CHG1618,EUR,flat absolute,0.5135,0.5177,495.53,965,6619.02,12890,600K-2M,100K-500K,0.7375,0.6654,0.8946,0.8296,0.6108,0.5953
